Date;Heure;prod_eolienne_MWh;prod_solaire_MWh
2020-02-11;08:00;11392;85
2020-02-11;17:00;11464;148
2020-02-11;19:00;10626;0
2020-02-11;21:00;9848;0
2020-02-12;03:00;9085;0
2020-02-12;05:00;8213;0
2020-02-12;18:00;3314;13
2020-02-12;20:00;3563;0
2020-02-12;21:00;4035;0
2020-02-12;23:00;5589;0
2020-02-13;02:00;8765;0
2020-02-13;10:00;11920;727
2020-02-13;17:00;13313;220
2020-02-14;12:00;3549;2298
2020-02-14;23:00;5130;0
2020-02-15;08:00;7037;270
2020-02-15;13:00;8996;3026
2020-02-15;16:00;9413;967
2020-02-16;01:00;12495;0
2020-02-16;09:00;13058;566
2020-02-16;16:00;12345;714
2020-02-17;10:00;8847;440
2020-02-17;12:00;10819;861
2020-02-17;21:00;10569;0
2020-02-18;10:00;6689;2124
2020-02-18;12:00;8610;2537
2020-02-18;13:00;9350;2525
2020-02-18;14:00;9262;2461
2020-02-18;16:00;8492;1333
2020-02-19;01:00;11521;0
2020-02-19;05:00;9007;0
2020-02-19;08:00;7099;273
2020-02-19;09:00;5837;1135
2020-02-19;11:00;5798;2162
2020-02-19;21:00;5827;0
2020-02-19;23:00;6067;0
2020-02-20;01:00;6142;0
2020-02-20;06:00;6738;0
2020-02-20;17:00;11129;593
2020-02-20;18:00;10801;36
2020-02-20;19:00;10611;0
2020-02-20;23:00;7335;0
2020-02-21;04:00;4553;0
2020-02-21;16:00;5690;1538
2020-02-21;17:00;5112;614
2020-02-22;02:00;7478;0
2020-02-22;06:00;8586;0
2020-02-22;08:00;8438;436
2020-02-22;13:00;9357;3269
2020-02-22;14:00;9187;3028
2020-02-22;20:00;8273;0
2020-02-23;07:00;11454;8
2020-02-23;11:00;11820;2255
2020-02-23;14:00;11956;2804
2020-02-23;23:00;5195;0
2020-02-24;04:00;3878;0
2020-02-24;06:00;5446;0
2020-02-24;07:00;6692;13
2020-02-24;13:00;10635;2919
2020-02-24;14:00;10844;2931
2020-02-24;15:00;11013;2544
2020-02-24;16:00;11075;1753
2020-02-24;19:00;10862;1
2020-02-25;02:00;9980;0
2020-02-25;05:00;9501;0
2020-02-25;06:00;9179;0
2020-02-25;09:00;7225;639
2020-02-25;12:00;9851;1305
2020-02-25;18:00;11159;40
2020-02-26;00:00;12392;0
2020-02-26;07:00;10179;11
2020-02-26;15:00;10298;1822
2020-02-26;17:00;8352;430
2020-02-26;19:00;6394;1
2020-02-26;20:00;6262;0
2020-02-27;00:00;5301;0
2020-02-27;02:00;5522;0
2020-02-27;07:00;10364;9
2020-02-27;09:00;11682;243
2020-02-27;12:00;11105;741
2020-02-27;20:00;8254;0
2020-02-27;22:00;6082;0
2020-02-28;02:00;3241;0
2020-02-28;03:00;2692;0
2020-02-28;12:00;8277;2185
2020-02-28;19:00;10841;0
2020-02-28;20:00;11077;0
2020-02-28;23:00;11704;0
2020-02-29;10:00;12812;715
2020-02-29;13:00;12558;1095
2020-02-29;15:00;12196;839
2020-04-01;08:00;3884;306
2020-04-01;09:00;2520;1069
2020-04-01;10:00;1894;1931
2020-04-01;13:00;2292;3040
2020-04-01;19:00;2530;304
2020-04-01;22:00;4122;0
2020-04-01;23:00;4136;0
2020-04-02;04:00;2357;0
2020-04-02;05:00;2147;0
2020-04-02;10:00;491;1999
2020-04-02;15:00;1317;2812
2020-04-02;23:00;3045;0
2020-04-03;06:00;1924;0
2020-04-03;09:00;1261;1462
2020-04-03;13:00;1151;3839
2020-04-03;16:00;1326;2901
2020-04-03;21:00;827;4
2020-04-03;23:00;903;2
2020-04-04;12:00;2531;3932
2020-04-05;00:00;7316;1
2020-04-05;04:00;7180;0
2020-04-05;05:00;7266;0
2020-04-05;22:00;6852;2
2020-04-06;01:00;8062;1
2020-04-06;05:00;7567;0
2020-04-06;09:00;5042;1114
2020-04-06;11:00;4591;2363
2020-04-06;14:00;3455;2673
2020-04-06;18:00;1708;744
2020-04-06;19:00;1227;206
2020-04-06;22:00;968;0
2020-04-07;02:00;1451;0
2020-04-07;09:00;2094;1134
2020-04-07;10:00;1627;1919
2020-04-07;14:00;1945;3354
2020-04-07;17:00;1816;1831
2020-04-07;18:00;1757;986
2020-04-08;00:00;3299;0
2020-04-08;01:00;2964;0
2020-04-08;14:00;552;3508
2020-04-09;03:00;744;0
2020-04-09;15:00;897;3697
2020-04-09;17:00;1153;2510
2020-04-09;19:00;1844;458
2020-04-10;02:00;4171;0
2020-04-10;04:00;3529;0
2020-04-10;09:00;1595;1689
2020-04-10;14:00;1376;3930
2020-04-10;18:00;1438;1414
2020-04-11;16:00;456;3087
2020-04-11;21:00;859;0
2020-04-12;05:00;797;0
2020-04-12;07:00;1257;59
2020-04-12;12:00;1063;3034
2020-04-12;17:00;2833;1407
2020-04-12;20:00;2313;31
2020-04-12;21:00;2318;0
2020-04-12;23:00;2342;0
2020-04-13;13:00;7525;2240
2020-04-13;15:00;8961;2089
2020-04-13;16:00;9462;1687
2020-04-13;18:00;10699;770
2020-04-13;21:00;10020;0
2020-04-14;00:00;8968;0
2020-04-14;05:00;6872;0
2020-04-14;06:00;6537;0
2020-04-14;07:00;6356;69
2020-04-14;09:00;5970;1746
2020-04-14;10:00;6538;2787
2020-04-14;19:00;5150;539
2020-04-15;01:00;6338;1
2020-04-15;02:00;6213;1
2020-04-15;09:00;3581;1807
2020-04-15;11:00;3846;3394
2020-04-15;16:00;3799;2684
2020-04-16;05:00;4291;0
2020-04-16;13:00;1608;3317
2020-04-16;14:00;1604;3094
2020-04-16;15:00;1730;2757
2020-04-16;19:00;1087;371
2020-04-17;04:00;2191;0
2020-04-17;08:00;2501;498
2020-04-17;20:00;1959;23
2020-04-17;21:00;2015;1
2020-04-18;10:00;604;1732
2020-04-18;12:00;422;2724
2020-04-18;23:00;1374;1
2020-04-19;07:00;2756;24
2020-04-19;17:00;3256;863
2020-04-19;18:00;4130;597
2020-04-19;23:00;5331;0
2020-04-20;00:00;5493;0
2020-04-20;04:00;5036;0
2020-04-20;08:00;5222;252
2020-04-20;12:00;4810;1451
2020-04-20;13:00;4848;1422
2020-04-21;03:00;5964;0
2020-04-21;06:00;5600;0
2020-04-21;12:00;4062;1210
2020-04-21;17:00;4618;735
2020-04-21;19:00;3535;172
2020-04-22;07:00;4189;58
2020-04-22;16:00;1935;1424
2020-04-22;19:00;2097;262
2020-04-22;20:00;2541;24
2020-04-23;02:00;2500;0
2020-04-23;06:00;1879;1
2020-04-23;08:00;1191;484
2020-04-23;11:00;134;2236
2020-04-23;15:00;193;2661
2020-04-23;20:00;546;68
2020-04-24;11:00;173;2944
2020-04-24;16:00;838;2682
2020-04-25;00:00;2222;2
2020-04-25;04:00;1684;1
2020-04-25;13:00;848;3333
2020-04-25;14:00;857;3047
2020-04-25;18:00;1319;1298
2020-04-25;23:00;2692;0
2020-04-26;05:00;1288;0
2020-04-26;15:00;220;3023
2020-04-26;18:00;353;1336
2020-04-26;20:00;409;80
2020-04-26;21:00;507;0
2020-04-27;00:00;267;0
2020-04-27;21:00;2411;0
2020-04-27;23:00;2808;0
2020-04-28;04:00;3054;0
2020-04-28;08:00;4698;356
2020-04-29;01:00;5306;0
2020-04-29;04:00;5075;0
2020-04-29;08:00;4181;708
2020-04-29;12:00;6348;3026
2020-04-29;15:00;8716;2599
2020-04-29;22:00;5746;1
2020-04-29;23:00;6045;1
2020-04-30;09:00;6100;649
2020-04-30;15:00;11205;2391
2020-04-30;20:00;10420;65
2020-04-30;23:00;7547;0
2020-05-01;16:00;8539;1300
2020-05-01;20:00;7582;53
2020-05-02;04:00;4929;0
2020-05-02;17:00;3286;1482
2020-05-02;23:00;2013;1
2020-05-03;09:00;1969;1524
2020-05-03;14:00;1706;3381
2020-05-03;16:00;1539;2805
2020-05-04;05:00;818;0
2020-05-04;12:00;1164;3734
2020-05-04;13:00;1265;3864
2020-05-04;16:00;2129;3020
2020-05-04;19:00;4101;484
2020-05-04;22:00;5980;3
2020-05-05;01:00;7611;1
2020-05-05;10:00;4519;2087
2020-05-05;16:00;3516;2505
2020-05-06;00:00;2942;0
2020-05-06;14:00;1402;3955
2020-05-06;17:00;1326;2649
2020-05-06;18:00;1356;1740
2020-05-07;11:00;414;3467
2020-05-07;12:00;390;3817
2020-05-07;19:00;720;647
2020-05-08;02:00;2252;0
2020-05-08;04:00;2066;0
2020-05-08;07:00;2273;229
2020-05-08;11:00;1662;2882
2020-05-08;17:00;1234;2218
2020-05-08;19:00;1436;611
2020-05-09;01:00;2607;0
2020-05-09;03:00;2211;0
2020-05-09;17:00;1390;1343
2020-05-09;18:00;1385;740
2020-05-09;21:00;2073;1
2020-05-09;23:00;2652;0
2020-05-10;00:00;2342;0
2020-05-10;04:00;2020;0
2020-05-10;06:00;2030;10
2020-05-10;19:00;5539;137
2020-05-10;20:00;6766;27
2020-05-11;06:00;11523;6
2020-05-11;12:00;12003;1149
2020-05-11;16:00;11279;1050
2020-05-11;22:00;7550;0
2020-05-12;05:00;5776;0
2020-05-12;07:00;4790;218
2020-05-12;10:00;3800;1886
2020-05-12;14:00;2702;2327
2020-05-12;19:00;2717;399
2020-05-12;23:00;3279;1
2020-05-13;02:00;3184;0
2020-05-13;03:00;3170;0
2020-05-13;07:00;4088;112
2020-05-13;12:00;5179;1699
2020-05-13;15:00;6883;1623
2020-05-13;19:00;7793;362
2020-05-14;00:00;7249;1
2020-05-14;01:00;7237;0
2020-05-14;11:00;8386;2055
2020-05-14;16:00;9195;1639
2020-05-14;23:00;8582;0
2020-05-15;04:00;6936;0
2020-05-15;10:00;4030;2435
2020-05-15;13:00;4324;3195
2020-05-15;16:00;3536;2335
2020-05-16;05:00;2429;0
2020-05-16;14:00;935;2996
2020-05-16;15:00;1181;2681
2020-05-16;17:00;2041;1860
2020-05-17;02:00;3605;0
2020-05-17;17:00;1805;2477
2020-05-17;22:00;2260;3
2020-05-18;00:00;2317;1
2020-05-18;02:00;2263;1
2020-05-18;03:00;2078;0
2020-05-18;07:00;1460;316
2020-05-18;16:00;1811;3217
2020-05-18;18:00;2483;1724
2020-05-19;16:00;2503;3371
2020-05-19;20:00;2930;198
2020-05-20;04:00;2878;0
2020-05-20;05:00;2811;1
2020-05-20;11:00;1357;3638
2020-05-20;13:00;1386;4070
2020-05-20;20:00;1340;189
2020-05-21;00:00;2746;1
2020-05-21;03:00;2025;0
2020-05-21;10:00;395;2800
2020-05-21;11:00;415;3479
2020-05-21;14:00;425;3919
2020-05-21;15:00;425;3676
2020-05-21;23:00;1337;1
2020-05-22;05:00;3929;0
2020-05-22;13:00;3259;3657
2020-05-22;16:00;4258;2999
2020-05-22;17:00;4034;2383
2020-05-23;14:00;6183;2163
2020-05-24;00:00;4405;0
2020-05-24;15:00;2130;3450
2020-05-24;18:00;2118;1889
2020-05-25;08:00;1291;1243
2020-05-25;10:00;1552;3043
2020-05-25;11:00;1782;3584
2020-05-25;12:00;1943;3835
2020-05-25;18:00;2443;1846
2020-05-25;20:00;2456;216
2020-05-26;01:00;4079;1
2020-05-26;03:00;3640;0
2020-05-26;12:00;3682;3957
2020-05-27;01:00;5121;1
2020-05-27;06:00;3396;34
2020-05-27;07:00;2876;341
2020-05-27;11:00;2320;3447
2020-05-27;16:00;3379;3326
2020-05-27;22:00;4647;1
2020-05-28;03:00;4630;0
2020-05-28;09:00;2153;2165
2020-05-28;14:00;3640;3935
2020-05-28;20:00;4383;228
2020-05-29;14:00;4419;3751
2020-05-29;17:00;4608;2448
2020-05-29;22:00;5108;2
2020-05-30;11:00;2732;3422
2020-05-30;21:00;3237;20
2020-05-31;03:00;5100;0
2020-05-31;07:00;4074;349
2020-05-31;11:00;5094;3361
2020-05-31;13:00;4627;3442
2020-05-31;16:00;3713;2933
2020-06-01;05:00;4631;0
2020-06-01;06:00;4438;50
2020-06-01;16:00;2200;2400
2020-06-01;17:00;2335;1953
2020-06-02;00:00;2766;0
2020-06-02;09:00;169;1737
2020-06-02;10:00;116;2537
2020-06-02;14:00;189;3440
2020-06-02;17:00;542;2462
2020-06-02;19:00;1160;864
2020-06-03;09:00;254;1836
2020-06-03;13:00;742;2930
2020-06-03;14:00;1038;2819
2020-06-03;15:00;1232;2588
2020-06-03;20:00;3691;214
2020-06-04;00:00;3236;0
2020-06-04;06:00;2622;16
2020-06-04;15:00;3748;2097
2020-06-04;16:00;4125;1968
2020-06-04;20:00;3551;251
2020-06-05;05:00;4497;0
2020-06-05;06:00;4927;30
2020-06-05;07:00;5682;226
2020-06-05;10:00;9342;1536
2020-06-05;12:00;11020;2102
2020-06-05;17:00;11065;1576
2020-06-05;21:00;6710;12
2020-06-06;02:00;5836;0
2020-06-06;06:00;5172;29
2020-06-06;08:00;4865;850
2020-06-06;12:00;7487;2819
2020-06-06;16:00;8254;2216
2020-06-06;17:00;8048;1702
2020-06-07;01:00;3643;0
2020-06-07;10:00;1284;2027
2020-06-07;11:00;1343;2543
2020-06-07;14:00;1504;2737
2020-06-08;03:00;1456;0
2020-06-08;04:00;1412;0
2020-06-08;05:00;1404;0
2020-06-08;08:00;910;1059
2020-06-08;10:00;1089;2502
2020-06-08;14:00;2698;2899
2020-06-08;22:00;3933;1
2020-06-09;16:00;2854;2201
2020-06-10;02:00;1900;0
2020-06-10;03:00;1651;0
2020-06-10;06:00;1156;42
2020-06-10;11:00;952;2788
2020-06-10;14:00;995;2223
2020-06-10;18:00;1270;1007
2020-06-11;00:00;658;0
2020-06-11;01:00;695;0
2020-06-11;05:00;1128;0
2020-06-11;12:00;2679;2134
2020-06-11;13:00;2716;2184
2020-06-12;02:00;3652;0
2020-06-12;08:00;4206;608
2020-06-12;09:00;3924;1195
2020-06-12;23:00;3859;1
2020-06-13;03:00;2906;0
2020-06-13;05:00;2976;0
2020-06-13;11:00;3072;1823
2020-06-14;03:00;3718;0
2020-06-14;11:00;2040;3063
2020-06-14;14:00;2424;3266
2020-06-14;18:00;2289;1674
2020-06-15;08:00;1422;1004
2020-06-15;09:00;1417;1763
2020-06-15;16:00;2680;2690
2020-06-15;19:00;2290;833
2020-06-16;03:00;1573;0
2020-06-16;06:00;1440;45
2020-06-16;08:00;804;861
2020-06-16;14:00;1066;2771
2020-06-16;18:00;1206;1258
2020-06-16;20:00;1430;240
2020-06-16;22:00;1375;0
2020-06-17;04:00;1242;0
2020-06-17;14:00;1228;2767
2020-06-17;18:00;1429;1525
2020-06-17;23:00;1327;2
2020-06-18;03:00;1808;0
2020-06-18;07:00;1120;341
2020-06-18;12:00;1505;2545
2020-06-18;13:00;1880;2708
2020-06-18;23:00;1758;0
2020-06-19;04:00;2281;0
2020-06-19;13:00;2065;3280
2020-06-19;16:00;2157;2787
2020-06-19;17:00;1923;2297
2020-06-19;21:00;1116;41
2020-06-20;07:00;457;374
2020-06-20;14:00;805;3490
2020-06-20;17:00;1116;2592
2020-06-20;19:00;1265;970
2020-06-20;21:00;1074;39
2020-06-21;00:00;1620;0
2020-06-21;06:00;2470;47
2020-06-21;10:00;3184;2523
2020-06-21;13:00;4565;3415
2020-06-21;19:00;4773;823
2020-06-21;20:00;4375;244
2020-06-22;08:00;1060;1021
2020-06-22;11:00;1012;3199
2020-06-22;21:00;1065;37
2020-06-22;22:00;1395;1
2020-06-23;02:00;2150;1
2020-06-23;04:00;2314;1
2020-06-23;08:00;1259;1179
2020-06-23;10:00;727;2944
2020-06-23;14:00;1554;3989
2020-06-23;18:00;2541;1994
2020-06-24;00:00;6017;1
2020-06-24;01:00;5919;1
2020-06-24;03:00;4926;1
2020-06-24;10:00;2094;2835
2020-06-24;12:00;2785;3800
2020-06-24;18:00;2486;1837
2020-06-25;09:00;945;1817
2020-06-25;14:00;979;3691
2020-06-25;15:00;749;3477
2020-06-25;16:00;679;3114
2020-06-26;02:00;3696;0
2020-06-26;06:00;3133;39
2020-06-26;13:00;2063;3097
2020-06-26;16:00;2626;2632
2020-06-26;17:00;2435;2201
2020-06-26;21:00;2349;41
2020-06-27;03:00;2715;0
2020-06-27;05:00;3082;0
2020-06-27;07:00;3801;283
2020-06-27;09:00;5102;1580
2020-06-27;10:00;5682;2234
2020-06-27;15:00;8765;3061
2020-06-27;16:00;8661;2760
2020-06-28;05:00;4056;0
2020-06-28;11:00;4447;2115
2020-06-28;18:00;4154;1256
2020-06-28;19:00;3763;668
2020-06-28;21:00;2493;26
2020-06-28;22:00;2520;1
2020-06-29;02:00;3070;0
2020-06-29;12:00;5788;2853
2020-06-29;22:00;3673;1
2020-06-30;04:00;3602;0
2020-06-30;15:00;5427;3321
2020-06-30;16:00;5222;3047
2020-06-30;17:00;4731;2518
2020-06-30;20:00;3010;273
2020-07-01;11:00;3174;2258
2020-07-01;13:00;3301;2561
2020-07-01;18:00;5053;1140
2020-07-02;02:00;2539;0
2020-07-02;07:00;2599;236
2020-07-02;12:00;3996;2100
2020-07-02;14:00;4677;2138
2020-07-02;15:00;4930;2143
2020-07-02;17:00;5285;1676
2020-07-02;21:00;3664;39
2020-07-03;12:00;3022;3001
2020-07-03;15:00;4225;3101
2020-07-04;04:00;4940;1
2020-07-04;14:00;8265;3789
2020-07-04;15:00;8247;3574
2020-07-04;18:00;8274;1840
2020-07-04;22:00;7444;3
2020-07-05;08:00;6184;866
2020-07-05;14:00;7181;3295
2020-07-05;23:00;7103;2
2020-07-06;01:00;6854;1
2020-07-06;08:00;4320;894
2020-07-06;13:00;5373;3648
2020-07-06;14:00;5713;3762
2020-07-07;02:00;2939;1
2020-07-07;04:00;2329;0
2020-07-07;12:00;1169;3889
2020-07-07;16:00;1617;3429
2020-07-08;02:00;1640;1
2020-07-08;12:00;2888;3812
2020-07-08;13:00;3072;3912
2020-07-08;21:00;1731;37
2020-07-08;22:00;1643;2
2020-07-09;00:00;1365;1
2020-07-09;07:00;1124;315
2020-07-09;08:00;1069;1040
2020-07-09;14:00;3468;3863
2020-07-09;15:00;3746;3657
2020-07-11;10:00;1406;2723
2020-07-11;11:00;1502;3336
2020-07-12;00:00;4939;0
2020-07-12;01:00;5073;0
2020-07-12;05:00;4114;0
2020-07-12;11:00;2060;3306
2020-07-12;13:00;2085;3609
2020-07-12;16:00;2103;3042
2020-07-12;17:00;2237;2491
2020-07-13;03:00;3877;0
2020-07-13;08:00;1017;984
2020-07-13;15:00;1048;3720
2020-07-14;07:00;1102;290
2020-07-14;08:00;786;970
2020-07-14;14:00;2028;3519
2020-07-14;16:00;2533;3003
2020-07-14;20:00;2405;278
2020-07-14;21:00;2091;26
2020-07-14;22:00;1726;0
2020-07-14;23:00;1644;0
2020-07-15;02:00;1477;0
2020-07-15;03:00;1456;0
2020-07-15;05:00;1367;0
2020-07-15;19:00;2450;623
2020-07-16;00:00;1751;0
2020-07-16;01:00;1700;0
2020-07-16;03:00;1641;0
2020-07-16;04:00;1627;0
2020-07-16;07:00;1379;186
2020-07-16;08:00;1354;676
2020-07-16;15:00;2306;2201
2020-07-16;21:00;1828;20
2020-07-17;04:00;1611;0
2020-07-17;15:00;1759;2890
2020-07-17;16:00;1937;2647
2020-07-17;17:00;2074;2183
2020-07-18;01:00;1533;1
2020-07-18;02:00;1333;1
2020-07-18;03:00;1247;0
2020-07-18;07:00;965;253
2020-07-18;08:00;745;1001
2020-07-18;19:00;1069;994
2020-07-18;22:00;1430;3
2020-07-19;05:00;715;0
2020-07-19;15:00;464;3742
2020-07-19;18:00;885;1956
2020-07-19;23:00;2951;1
2020-07-20;03:00;2893;0
2020-07-21;00:00;4881;0
2020-07-21;03:00;4539;0
2020-07-21;05:00;4001;0
2020-07-21;06:00;3772;13
2020-07-21;09:00;1915;1640
2020-07-21;13:00;2079;3718
2020-07-21;22:00;5067;1
2020-07-21;23:00;5529;1
2020-07-22;04:00;4456;0
2020-07-22;19:00;1107;813
2020-07-22;21:00;1955;21
2020-07-23;05:00;1359;1
2020-07-23;18:00;736;1258
2020-07-23;19:00;936;658
2020-07-23;22:00;1571;0
2020-07-24;00:00;1650;0
2020-07-24;02:00;1760;0
2020-07-24;06:00;1622;10
2020-07-24;18:00;3100;1877
2020-07-25;08:00;1301;908
2020-07-25;19:00;4707;821
2020-07-25;23:00;4132;2
2020-07-26;04:00;4321;0
2020-07-26;08:00;3041;755
2020-07-26;09:00;3132;1485
2020-07-26;15:00;4328;3254
2020-07-27;00:00;476;2
2020-07-27;18:00;8287;1798
2020-07-27;20:00;6847;217
2020-07-28;02:00;5117;1
2020-07-28;08:00;3011;507
2020-07-28;17:00;4662;2116
2020-07-28;19:00;4313;757
2020-07-29;02:00;2474;1
2020-07-29;08:00;589;817
2020-07-29;19:00;359;852
2020-07-30;02:00;2248;0
2020-07-30;03:00;2239;0
2020-07-30;11:00;636;3220
2020-07-30;12:00;730;3606
2020-07-30;15:00;710;3570
2020-07-30;17:00;836;2600
2020-07-31;09:00;2242;1639
2020-07-31;15:00;2444;3428
2020-07-31;22:00;2589;1
2020-08-01;01:00;2576;0
2020-08-01;05:00;1791;0
2020-08-01;16:00;2608;2464
2020-08-01;18:00;3579;1132
2020-08-01;19:00;3919;549
2020-08-01;21:00;3293;8
2020-08-02;07:00;2647;145
2020-08-02;19:00;3460;718
2020-08-02;21:00;3164;8
2020-08-03;01:00;2716;0
2020-08-03;04:00;1811;0
2020-08-03;11:00;2149;2620
2020-08-03;16:00;4952;2580
2020-08-03;17:00;5103;2156
2020-08-03;19:00;4706;747
2020-08-04;03:00;2947;0
2020-08-04;09:00;1142;1887
2020-08-04;14:00;1670;3954
2020-08-05;00:00;1230;2
2020-08-05;01:00;1148;1
2020-08-05;08:00;1432;895
2020-08-05;11:00;1880;3499
2020-08-05;13:00;1827;4068
2020-08-06;02:00;1449;1
2020-08-06;16:00;283;3356
2020-08-06;17:00;291;2720
2020-08-06;21:00;1077;5
2020-08-06;22:00;1845;1
2020-08-07;06:00;2021;4
2020-08-07;11:00;581;3290
2020-08-07;13:00;855;3820
2020-08-07;14:00;708;3800
2020-08-07;19:00;427;742
2020-08-07;20:00;632;136
2020-08-08;00:00;2099;0
2020-08-08;04:00;1303;0
2020-08-08;06:00;1039;3
2020-08-08;11:00;393;3186
2020-08-08;15:00;332;3545
2020-08-08;19:00;597;708
2020-08-08;23:00;2400;0
2020-08-09;13:00;715;3414
2020-08-09;16:00;763;2584
2020-08-09;21:00;3445;3
2020-08-09;22:00;4359;0
2020-08-10;00:00;3735;0
2020-08-10;07:00;1023;121
2020-08-10;10:00;679;2013
2020-08-10;14:00;832;3192
2020-08-10;19:00;882;477
2020-08-10;23:00;1572;0
2020-08-11;04:00;1035;0
2020-08-11;10:00;184;2028
2020-08-11;16:00;830;2746
2020-08-12;11:00;1376;2278
2020-08-12;12:00;1551;2846
2020-08-12;18:00;2312;990
2020-08-12;20:00;1820;142
2020-08-12;22:00;2348;0
2020-08-12;23:00;2827;0
2020-08-13;00:00;3029;0
2020-08-13;04:00;1739;0
2020-08-13;06:00;1707;1
2020-08-13;18:00;2915;915
2020-08-13;22:00;2129;0
2020-08-14;00:00;2149;0
2020-08-14;02:00;2047;0
2020-08-14;05:00;1975;0
2020-08-14;14:00;1565;3408
2020-08-14;16:00;1868;3050
2020-08-15;01:00;522;0
2020-08-15;02:00;457;0
2020-08-15;08:00;356;639
2020-08-15;14:00;306;3651
2020-08-15;18:00;548;1511
2020-08-16;02:00;1869;0
2020-08-16;05:00;897;0
2020-08-16;10:00;894;1957
2020-08-16;11:00;1313;2401
2020-08-16;17:00;1783;2050
2020-08-16;23:00;1780;1
2020-08-17;00:00;2041;1
2020-08-17;02:00;1751;0
2020-08-17;04:00;1806;0
2020-08-17;09:00;1576;1360
2020-08-17;10:00;1862;1862
2020-08-17;13:00;2979;2602
2020-08-18;02:00;1282;0
2020-08-18;06:00;881;1
2020-08-18;07:00;762;111
2020-08-18;09:00;474;1295
2020-08-18;12:00;1014;2985
2020-08-18;16:00;2273;2731
2020-08-18;17:00;2294;2259
2020-08-18;18:00;2075;1523
2020-08-18;21:00;686;0
2020-08-19;00:00;877;0
2020-08-19;05:00;1967;0
2020-08-19;11:00;2577;3001
2020-08-19;16:00;4473;2913
2020-08-19;21:00;3502;4
2020-08-20;05:00;2939;0
2020-08-20;07:00;2390;82
2020-08-20;08:00;2301;618
2020-08-20;09:00;2118;1518
2020-08-20;10:00;2464;2420
2020-08-20;18:00;3335;1249
2020-08-20;22:00;2959;1
2020-08-21;05:00;6989;0
2020-08-21;09:00;5166;1368
2020-08-21;16:00;7628;2282
2020-08-21;19:00;6771;401
2020-08-21;23:00;4845;2
2020-08-22;02:00;5085;1
2020-08-22;04:00;4746;0
2020-08-22;05:00;4608;0
2020-08-22;07:00;4867;69
2020-08-22;13:00;8364;3280
2020-08-22;21:00;3911;2
2020-08-23;09:00;4458;1483
2020-08-23;13:00;5525;3189
2020-08-23;16:00;5380;2788
2020-08-23;19:00;3840;563
2020-08-23;20:00;3037;67
2020-08-24;00:00;2439;1
2020-08-24;05:00;1726;0
2020-08-24;12:00;2764;3303
2020-08-24;21:00;827;3
2020-08-24;23:00;578;2
2020-08-25;00:00;565;1
2020-08-25;08:00;5173;610
2020-08-25;09:00;5237;1579
2020-08-25;10:00;5498;2481
2020-08-25;12:00;7696;3595
2020-08-25;18:00;10797;1362
2020-08-25;19:00;10093;442
2020-08-25;21:00;9511;4
2020-08-26;01:00;10110;0
2020-08-26;10:00;8169;2066
2020-08-27;22:00;7235;0
2020-08-27;23:00;7474;0
2020-08-28;13:00;6362;1698
2020-08-28;14:00;6940;1687
2020-08-28;20:00;3762;31
2020-08-29;11:00;2405;1790
2020-08-29;12:00;2539;1953
2020-08-29;13:00;2718;2122
2020-08-29;16:00;3458;1486
2020-08-29;18:00;4072;886
2020-08-29;19:00;4224;349
2020-08-30;08:00;3251;424
2020-08-30;13:00;3323;2882
2020-08-30;17:00;4773;1916
2020-08-30;19:00;4654;402
2020-08-31;12:00;1659;3083
2020-08-31;17:00;1581;2038
2020-09-01;02:00;1498;1
2020-09-01;04:00;1217;0
2020-09-01;06:00;1008;0
2020-09-01;11:00;674;3161
2020-09-01;13:00;1202;3503
2020-09-01;15:00;1342;3124
2020-09-01;21:00;2359;0
2020-09-01;22:00;2509;0
2020-09-02;00:00;2416;0
2020-09-02;02:00;1819;0
2020-09-02;05:00;1192;2
2020-09-02;11:00;591;3352
2020-09-02;12:00;705;3665
2020-09-02;15:00;806;3497
2020-09-03;02:00;976;0
2020-09-03;04:00;1193;0
2020-09-03;14:00;3038;3763
2020-09-03;16:00;2696;3100
2020-09-04;00:00;2174;1
2020-09-04;02:00;1764;0
2020-09-04;09:00;775;1667
2020-09-04;14:00;1298;3825
2020-09-04;22:00;2212;0
2020-09-05;03:00;2473;0
2020-09-05;10:00;1162;2329
2020-09-06;01:00;2223;0
2020-09-06;02:00;1973;0
2020-09-06;14:00;1466;3033
2020-09-06;23:00;1983;0
2020-09-07;00:00;1868;0
2020-09-07;01:00;1720;0
2020-09-07;04:00;1606;0
2020-09-07;09:00;1318;1613
2020-09-07;18:00;1828;1193
2020-09-07;20:00;1719;16
2020-09-07;22:00;1804;3
2020-09-08;11:00;619;3167
2020-09-08;19:00;471;297
2020-09-09;11:00;599;2306
2020-09-09;14:00;1003;2838
2020-09-09;15:00;1047;2742
2020-09-09;16:00;1188;2269
2020-09-09;19:00;1263;252
2020-09-09;23:00;1640;0
